request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335723&c-r-ot=H",c-t-id,335723,"OBRIEN, KENNETH G",c-t-eid,58873110,"OBRIEN, KENNETH G",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7816,"HOUSE DISTRICT 094",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",29,28782.07
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337247&c-r-ot=S",c-t-id,337247,"CHESTER, BRUCE K",c-t-eid,55632548,"CHESTER, BRUCE K",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MA,MA,y,2023,2023,c-r-t,3,Special,c-r-osid,19794,"SENATE DISTRICT WORCESTER AND HAMPSHIRE",c-t-ico,O,Open,c-r-ot,S,"State Senate",160,28749.76
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336730&c-r-ot=H",c-t-id,336730,"JACKSON, LARRY",c-t-eid,59174634,"JACKSON, LARRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7783,"HOUSE DISTRICT 061",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",57,28713.98
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336255&c-r-ot=S",c-t-id,336255,"GARNER, PAM",c-t-eid,59095417,"GARNER, PAM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7848,"SENATE DISTRICT 026",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",53,28666.31
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334788&c-r-ot=H",c-t-id,334788,"HINES, JOHN",c-t-eid,58660015,"HINES, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4381,"HOUSE DISTRICT 050",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",28,28500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335685&c-r-ot=S",c-t-id,335685,"SAINTE, ROBERT",c-t-eid,48581771,"SAINTE, ROBERT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2023,2023,c-r-t,3,Special,c-r-osid,2878,"SENATE DISTRICT 028",c-t-ico,O,Open,c-r-ot,S,"State Senate",91,28270.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337481&c-r-ot=H",c-t-id,337481,"VELAZQUEZ, NOEMI",c-t-eid,59433890,"VELAZQUEZ, NOEMI",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5365,"ASSEMBLY DISTRICT 031",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",31,28200.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337327&c-r-ot=H",c-t-id,337327,"POPE, JAMIE",c-t-eid,53166394,"POPE, JAMIE",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3023,"HOUSE DISTRICT 065",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",169,28129.03
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334904&c-r-ot=H",c-t-id,334904,"GINES, FELIX O",c-t-eid,58660131,"GINES, FELIX O",c-t-ftsts,"Lost-Primary Runoff","Lost-Primary Runoff",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4446,"HOUSE DISTRICT 115",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",45,28055.38
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335896&c-r-ot=S",c-t-id,335896,"SHAH, NEAL",c-t-eid,58887233,"SHAH, NEAL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5392,"SENATE DISTRICT 018",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",35,27819.91
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336062&c-r-ot=H",c-t-id,336062,"STANLEY, CRAIG A",c-t-eid,58887342,"STANLEY, CRAIG A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5361,"ASSEMBLY DISTRICT 027",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",10,27786.77
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334696&c-r-ot=H",c-t-id,334696,"MATTOX, BRAD",c-t-eid,58659923,"MATTOX, BRAD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4333,"HOUSE DISTRICT 002",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",13,27500.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334750&c-r-ot=H",c-t-id,334750,"TURNIPSEED, WATSON",c-t-eid,58659977,"TURNIPSEED, WATSON",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4361,"HOUSE DISTRICT 030",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",38,27486.83
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334746&c-r-ot=H",c-t-id,334746,"HARRIS, W I (DOC)",c-t-eid,58659973,"HARRIS, W I (DOC)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4359,"HOUSE DISTRICT 028",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",31,27400.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336763&c-r-ot=S",c-t-id,336763,"BECKMAN, ROBERT",c-t-eid,59201668,"BECKMAN, ROBERT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7827,"SENATE DISTRICT 005",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",44,27328.98
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334828&c-r-ot=H",c-t-id,334828,"GREEN, SYNARUS",c-t-eid,58660055,"GREEN, SYNARUS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4403,"HOUSE DISTRICT 072",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",29,27121.67
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334798&c-r-ot=H",c-t-id,334798,"MOMAN, SHARON",c-t-eid,58660025,"MOMAN, SHARON",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4387,"HOUSE DISTRICT 056",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",54,27054.25
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334865&c-r-ot=H",c-t-id,334865,"JOHNSON III, ROBERT L",c-t-eid,180781,"JOHNSON III, ROBERT L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4425,"HOUSE DISTRICT 094",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",51,27000.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336253&c-r-ot=S",c-t-id,336253,"WARD, JOLICIA",c-t-eid,59095415,"WARD, JOLICIA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7847,"SENATE DISTRICT 025",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",69,26976.91
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334703&c-r-ot=H",c-t-id,334703,"KEEN, JUSTIN",c-t-eid,58659930,"KEEN, JUSTIN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4337,"HOUSE DISTRICT 006",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",36,26949.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336004&c-r-ot=H",c-t-id,336004,"GILMARTIN, SKYE",c-t-eid,58887303,"GILMARTIN, SKYE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5348,"ASSEMBLY DISTRICT 014",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",15,26825.50
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334531&c-r-ot=H",c-t-id,334531,"BOLTON, JULIAN T",c-t-eid,24781316,"BOLTON, JULIAN T",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2023,2023,c-r-t,3,Special,c-r-osid,7219,"HOUSE DISTRICT 086",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",69,26797.63
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336771&c-r-ot=H",c-t-id,336771,"SIMMONS, ABDEN",c-t-eid,59201723,"SIMMONS, ABDEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ME,ME,y,2023,2023,c-r-t,3,Special,c-r-osid,3563,"HOUSE DISTRICT 045",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",146,26735.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334888&c-r-ot=H",c-t-id,334888,"LOTT, STEVE",c-t-eid,58660115,"LOTT, STEVE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4438,"HOUSE DISTRICT 107",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",22,26508.13
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334709&c-r-ot=H",c-t-id,334709,"GOODKIND, JAMES (JAMEY)",c-t-eid,58659936,"GOODKIND, JAMES (JAMEY)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4338,"HOUSE DISTRICT 007",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",27,26469.95
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334852&c-r-ot=H",c-t-id,334852,"TUBB, JOSEPH (BUBBA)",c-t-eid,58660079,"TUBB, JOSEPH (BUBBA)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4418,"HOUSE DISTRICT 087",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",45,26350.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335916&c-r-ot=S",c-t-id,335916,"WAKS, JOAN",c-t-eid,16795625,"WAKS, JOAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5400,"SENATE DISTRICT 026",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",28,26302.93
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336752&c-r-ot=H",c-t-id,336752,"CRANCE, DAVE",c-t-eid,59200904,"CRANCE, DAVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7735,"HOUSE DISTRICT 013",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",35,26283.37
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334712&c-r-ot=H",c-t-id,334712,"BURNETT, CEDRIC",c-t-eid,58659939,"BURNETT, CEDRIC",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4340,"HOUSE DISTRICT 009",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",21,25900.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334721&c-r-ot=H",c-t-id,334721,"CREEKMORE IV, SAM J",c-t-eid,58659948,"CREEKMORE IV, SAM J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4345,"HOUSE DISTRICT 014",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",51,25712.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337310&c-r-ot=H",c-t-id,337310,"JOHNSON, LYNDON",c-t-eid,59433627,"JOHNSON, LYNDON",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2962,"HOUSE DISTRICT 004",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",39,25256.39
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337094&c-r-ot=S",c-t-id,337094,"JENNINGS, CHASE",c-t-eid,59433474,"JENNINGS, CHASE",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3101,"SENATE DISTRICT 038",c-t-ico,O,Open,c-r-ot,S,"State Senate",71,24926.72
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334864&c-r-ot=H",c-t-id,334864,"LADNER, TIMMY",c-t-eid,58660091,"LADNER, TIMMY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4424,"HOUSE DISTRICT 093",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",40,24600.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337040&c-r-ot=H",c-t-id,337040,"THOMAS, PARRY",c-t-eid,59433433,"THOMAS, PARRY",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3026,"HOUSE DISTRICT 068",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",90,24456.93
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336074&c-r-ot=H",c-t-id,336074,"FRASCINO, SALVATORE",c-t-eid,58887350,"FRASCINO, SALVATORE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5364,"ASSEMBLY DISTRICT 030",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",8,24431.48
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334572&c-r-ot=H",c-t-id,334572,"DIAZ, JASON",c-t-eid,45710035,"DIAZ, JASON",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,114,"PETITIONING CANDIDATE",c-t-p,3,Third-Party,s,CT,CT,y,2023,2023,c-r-t,3,Special,c-r-osid,873,"HOUSE DISTRICT 006",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",171,24372.70
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334635&c-r-ot=S",c-t-id,334635,"BLACKMON, BARBARA",c-t-eid,58659862,"BLACKMON, BARBARA",c-t-ftsts,Withdrew-Primary,Withdrew-Primary,c-t-sts,7,Withdrew,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4474,"SENATE DISTRICT 021",c-t-ico,I,Incumbent,c-r-ot,S,"State Senate",24,24350.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336140&c-r-ot=H",c-t-id,336140,"KHAJA, RAFI",c-t-eid,59095302,"KHAJA, RAFI",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7748,"HOUSE DISTRICT 026",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",57,24197.00
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335688&c-r-ot=H",c-t-id,335688,"FINN, TREVOR",c-t-eid,58803021,"FINN, TREVOR",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2023,2023,c-r-t,3,Special,c-r-osid,6545,"HOUSE DISTRICT 108",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",54,24085.34
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337343&c-r-ot=H",c-t-id,337343,"WASHINGTON, KRISTEN",c-t-eid,59433650,"WASHINGTON, KRISTEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2023,2023,c-r-t,3,Special,c-r-osid,7375,"HOUSE DISTRICT 002",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",229,23972.24
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335744&c-r-ot=S",c-t-id,335744,"MARTIN, MARIA E",c-t-eid,58873130,"MARTIN, MARIA E",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7851,"SENATE DISTRICT 029",c-t-ico,O,Open,c-r-ot,S,"State Senate",59,23854.18
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334726&c-r-ot=H",c-t-id,334726,"BOYD, RANDY P",c-t-eid,58659953,"BOYD, RANDY P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4350,"HOUSE DISTRICT 019",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",55,23800.21
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336264&c-r-ot=S",c-t-id,336264,"VAFIADES, MARK",c-t-eid,59095426,"VAFIADES, MARK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7857,"SENATE DISTRICT 035",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",40,23741.78
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335722&c-r-ot=H",c-t-id,335722,"THOMPSON II, ROD D",c-t-eid,58873109,"THOMPSON II, ROD D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7806,"HOUSE DISTRICT 084",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",46,23537.16
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336731&c-r-ot=H",c-t-id,336731,"QUINCY SMITH, JOHN",c-t-eid,59174635,"QUINCY SMITH, JOHN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7789,"HOUSE DISTRICT 067",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",48,23381.26
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=334769&c-r-ot=H",c-t-id,334769,"MICKENS, CARL",c-t-eid,58659996,"MICKENS, CARL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MS,MS,y,2023,2023,c-r-t,1,Standard,c-r-osid,4373,"HOUSE DISTRICT 042",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",39,23313.20
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336238&c-r-ot=S",c-t-id,336238,"HAMILTON, PHILIP",c-t-eid,59095400,"HAMILTON, PHILIP",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7833,"SENATE DISTRICT 011",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",54,23075.05
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=335923&c-r-ot=S",c-t-id,335923,"DOBBINS, STEPHEN",c-t-eid,53410672,"DOBBINS, STEPHEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5404,"SENATE DISTRICT 030",c-t-ico,C,Challenger,c-r-ot,S,"State Senate",10,23052.13
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337133&c-r-ot=H",c-t-id,337133,"TROSCLAIR, WILLIS",c-t-eid,59433502,"TROSCLAIR, WILLIS",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,3011,"HOUSE DISTRICT 053",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",16,22917.07
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=336716&c-r-ot=H",c-t-id,336716,"MCGOVERN, ED",c-t-eid,59174620,"MCGOVERN, ED",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2023,2023,c-r-t,1,Standard,c-r-osid,7740,"HOUSE DISTRICT 018",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",94,22693.23
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337489&c-r-ot=S",c-t-id,337489,"BURTON, GAYE",c-t-eid,59433896,"BURTON, GAYE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NJ,NJ,y,2023,2023,c-r-t,1,Standard,c-r-osid,5382,"SENATE DISTRICT 008",c-t-ico,O,Open,c-r-ot,S,"State Senate",28,22651.59
"dt=1&y=2023&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=337273&c-r-ot=H",c-t-id,337273,"PHELPS, TAMMY",c-t-eid,44782330,"PHELPS, TAMMY",c-t-ftsts,"Default Winner-Top Two Primary","Default Winner-Top Two Primary",c-t-sts,9,"Default Winner",c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2023,2023,c-r-t,1,Standard,c-r-osid,2961,"HOUSE DISTRICT 003",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",43,22635.70
