,request,Candidate:token,Candidate:id,Candidate,cand_name,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,race_outcome,Specific_Party:token,Specific_Party:id,party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,state,Election_Year:token,Election_Year:id,year,Election_Type:token,Election_Type:id,special_election,Office_Sought:token,Office_Sought:id,district,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,election_type,#_of_Records,Total_$
7190,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357307&c-r-ot=S",c-t-id,357307,"HUBBELL, NICK",Nick Hubbell,c-t-eid,59515540,"HUBBELL, NICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6113,20,c-t-ico,C,Challenger,c-r-ot,S,State Senate,226,15700.26
7191,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417250&c-r-ot=S",c-t-id,417250,"CLEMENS, DAVID",David Clemens,c-t-eid,40626151,"CLEMENS, DAVID",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ND,ND,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4963,16,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,22,15698.48
7192,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=399468&c-r-ot=H",c-t-id,399468,"SUMMERS, VANESSA J",Vanessa J Summers,c-t-eid,6982753,"SUMMERS, VANESSA J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2477,99,c-t-ico,I,Incumbent,c-r-ot,H,State House,24,15690.12
7193,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420634&c-r-ot=H",c-t-id,420634,"MCCLISH COUTS, KEISHA",Keisha Mcclish Couts,c-t-eid,59984675,"MCCLISH COUTS, KEISHA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KS,KS,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2637,91,c-t-ico,C,Challenger,c-r-ot,H,State House,83,15689.97
7194,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413369&c-r-ot=H",c-t-id,413369,"POULTER, JEFF",Jeff Poulter,c-t-eid,59829597,"POULTER, JEFF",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IA,IA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1847,95,c-t-ico,C,Challenger,c-r-ot,H,State House,107,15685
7195,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423351&c-r-ot=S",c-t-id,423351,"BRAVER, BEN",Ben Braver,c-t-eid,60003128,"BRAVER, BEN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1282,23,c-t-ico,C,Challenger,c-r-ot,S,State Senate,314,15654.94
7196,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419054&c-r-ot=H",c-t-id,419054,"WEBBER, NINA",Nina Webber,c-t-eid,50052782,"WEBBER, NINA",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WY,WY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8894,24,c-t-ico,O,Open,c-r-ot,H,State House,33,15650
7197,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413477&c-r-ot=H",c-t-id,413477,"YUNKER, DWAYNE",Dwayne Yunker,c-t-eid,59829660,"YUNKER, DWAYNE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6339,3,c-t-ico,I,Incumbent,c-r-ot,H,State House,79,15634.81
7198,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420642&c-r-ot=H",c-t-id,420642,"JOHNSON, DAN",Dan Johnson,c-t-eid,59984677,"JOHNSON, DAN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KS,KS,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2642,96,c-t-ico,C,Challenger,c-r-ot,H,State House,79,15631.29
7199,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=339047&c-r-ot=H",c-t-id,339047,"MOREE, STEVE",Steve Moree,c-t-eid,59506356,"MOREE, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4803,94,c-t-ico,O,Open,c-r-ot,H,State House,128,15629
7200,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412281&c-r-ot=H",c-t-id,412281,"ESSMANN, SHERRY",Sherry Essmann,c-t-eid,16633490,"ESSMANN, SHERRY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MT,MT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4583,49,c-t-ico,I,Incumbent,c-r-ot,H,State House,106,15626.79
7201,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=338473&c-r-ot=H",c-t-id,338473,"GELDERMANN, JIM",Jim Geldermann,c-t-eid,59505804,"GELDERMANN, JIM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2203,17,c-t-ico,C,Challenger,c-r-ot,H,State House,27,15617.32
7202,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357233&c-r-ot=S",c-t-id,357233,"SALEM, KATHY",Kathy Salem,c-t-eid,59515470,"SALEM, KATHY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6115,22,c-t-ico,C,Challenger,c-r-ot,S,State Senate,96,15611.55
7203,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419778&c-r-ot=H",c-t-id,419778,"GILLHAM, RONALD D (RON)",Ronald D (Ron) Gillham,c-t-eid,44449064,"GILLHAM, RONALD D (RON)",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AK,AK,y,2024,2024,c-r-t,1,FALSE,c-r-osid,10,7,c-t-ico,C,Challenger,c-r-ot,H,State House,38,15603.46
7204,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413268&c-r-ot=H",c-t-id,413268,"CASTLEMAN-ROSS, CARRYE",Carrye Castleman-Ross,c-t-eid,59829540,"CASTLEMAN-ROSS, CARRYE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3601,83,c-t-ico,O,Open,c-r-ot,H,State House,14,15600
7205,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413002&c-r-ot=H",c-t-id,413002,"OHALLORAN, DANI",Dani Ohalloran,c-t-eid,59829390,"OHALLORAN, DANI",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3538,20,c-t-ico,O,Open,c-r-ot,H,State House,18,15592.09
7206,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426989&c-r-ot=H",c-t-id,426989,"OPPEL, THOMAS",Thomas Oppel,c-t-eid,50292687,"OPPEL, THOMAS",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5236, GRAFTON 009,c-t-ico,O,Open,c-r-ot,H,State House,50,15589
7207,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=339723&c-r-ot=H",c-t-id,339723,"FULK, VIVIAN",Vivian Fulk,c-t-eid,26630445,"FULK, VIVIAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4800,91,c-t-ico,C,Challenger,c-r-ot,H,State House,57,15581.73
7208,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=418483&c-r-ot=S",c-t-id,418483,"KING, KENNETH",Kenneth King,c-t-eid,59924609,"KING, KENNETH",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WA,WA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8582,25,c-t-ico,C,Challenger,c-r-ot,S,State Senate,109,15542.28
7209,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=421674&c-r-ot=H",c-t-id,421674,"WRIGHT, SANDRA M",Sandra M Wright,c-t-eid,41757752,"WRIGHT, SANDRA M",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MA,MA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3299, EIGHTH PLYMOUTH,c-t-ico,O,Open,c-r-ot,H,State House,65,15541.55
7210,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420127&c-r-ot=H",c-t-id,420127,"MAXEY, DAVE",Dave Maxey,c-t-eid,26242610,"MAXEY, DAVE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8729,83,c-t-ico,I,Incumbent,c-r-ot,H,State House,99,15535.63
7211,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423542&c-r-ot=H",c-t-id,423542,"CRUZ LANZ, MAURA",Maura Cruz Lanz,c-t-eid,55866469,"CRUZ LANZ, MAURA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1202,64,c-t-ico,C,Challenger,c-r-ot,H,State House,12,15535
7212,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412233&c-r-ot=H",c-t-id,412233,"ADAMS, DAKOTA",Dakota Adams,c-t-eid,59828504,"ADAMS, DAKOTA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MT,MT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4535,1,c-t-ico,C,Challenger,c-r-ot,H,State House,116,15528.81
7213,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420506&c-r-ot=H",c-t-id,420506,"VANHOUDEN, CHIP",Chip Vanhouden,c-t-eid,59984614,"VANHOUDEN, CHIP",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KS,KS,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2572,26,c-t-ico,O,Open,c-r-ot,H,State House,43,15508.8
7214,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412023&c-r-ot=H",c-t-id,412023,"BURRIGHT, RACHEL",Rachel Burright,c-t-eid,59828325,"BURRIGHT, RACHEL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MT,MT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4614,80,c-t-ico,C,Challenger,c-r-ot,H,State House,45,15498.13
7215,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412876&c-r-ot=H",c-t-id,412876,"GRAHAM, ANNE P",Anne P Graham,c-t-eid,6468513,"GRAHAM, ANNE P",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3623,105,c-t-ico,I,Incumbent,c-r-ot,H,State House,20,15460.45
7216,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419347&c-r-ot=H",c-t-id,419347,"LEAVITT, JOSIE",Josie Leavitt,c-t-eid,51730493,"LEAVITT, JOSIE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19819, GRAND ISLE-CHITTENDEN,c-t-ico,I,Incumbent,c-r-ot,H,State House,47,15450.78
7217,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419763&c-r-ot=S",c-t-id,419763,"OLSON, DONALD C (DONNY)",Donald C (Donny) Olson,c-t-eid,6412276,"OLSON, DONALD C (DONNY)",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AK,AK,y,2024,2024,c-r-t,1,FALSE,c-r-osid,95, T,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,20,15450
7218,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=411595&c-r-ot=H",c-t-id,411595,"MILLER, MELANIE",Melanie Miller,c-t-eid,59827999,"MILLER, MELANIE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,GA,GA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1492,124,c-t-ico,C,Challenger,c-r-ot,H,State House,53,15421.85
7219,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413330&c-r-ot=H",c-t-id,413330,"CROKEN, KEN",Ken Croken,c-t-eid,6170522,"CROKEN, KEN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IA,IA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1849,97,c-t-ico,I,Incumbent,c-r-ot,H,State House,92,15393.31
7220,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426834&c-r-ot=H",c-t-id,426834,"FROST, SHARON C",Sharon C Frost,c-t-eid,60434277,"FROST, SHARON C",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,772,THIRD PARTY,c-t-p,3,Third-Party,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3576,58,c-t-ico,C,Challenger,c-r-ot,H,State House,18,15384.27
7221,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=340478&c-r-ot=S",c-t-id,340478,"WADDELL, JOYCE DAVIS",Joyce Davis Waddell,c-t-eid,6408760,"WADDELL, JOYCE DAVIS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4870,40,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,29,15370
7222,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=340803&c-r-ot=H",c-t-id,340803,"UDOUJ-KUTCHKA, JANE-ELLEN",Jane-Ellen Udouj-Kutchka,c-t-eid,59509512,"UDOUJ-KUTCHKA, JANE-ELLEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AR,AR,y,2024,2024,c-r-t,1,FALSE,c-r-osid,355,51,c-t-ico,C,Challenger,c-r-ot,H,State House,41,15369.93
7223,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413057&c-r-ot=H",c-t-id,413057,"STRICKLER, COLLEEN",Colleen Strickler,c-t-eid,59829418,"STRICKLER, COLLEEN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3622,104,c-t-ico,C,Challenger,c-r-ot,H,State House,19,15359.26
7224,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423338&c-r-ot=S",c-t-id,423338,"DUKES, STEPHANIE L",Stephanie L Dukes,c-t-eid,55866484,"DUKES, STEPHANIE L",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1272,13,c-t-ico,O,Open,c-r-ot,S,State Senate,94,15356.72
7225,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426863&c-r-ot=H",c-t-id,426863,"MCCLAIN, JAMES W",James W Mcclain,c-t-eid,60437313,"MCCLAIN, JAMES W",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IA,IA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1823,71,c-t-ico,C,Challenger,c-r-ot,H,State House,63,15356.54
7226,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=415020&c-r-ot=H",c-t-id,415020,"MOORE, SCOTT",Scott Moore,c-t-eid,27485067,"MOORE, SCOTT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SD,SD,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7063,23,c-t-ico,I,Incumbent,c-r-ot,H,State House,29,15350
7227,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=398016&c-r-ot=H",c-t-id,398016,"STILP, EUGENE",Eugene Stilp,c-t-eid,59747079,"STILP, EUGENE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6562,125,c-t-ico,C,Challenger,c-r-ot,H,State House,22,15330
7228,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419051&c-r-ot=H",c-t-id,419051,"BYRON, ANDREW PETER",Andrew Peter Byron,c-t-eid,55621880,"BYRON, ANDREW PETER",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WY,WY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8892,22,c-t-ico,I,Incumbent,c-r-ot,H,State House,14,15323.41
7229,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426659&c-r-ot=H",c-t-id,426659,"DICKSON, HERBERT",Herbert Dickson,c-t-eid,60419564,"DICKSON, HERBERT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SC,SC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6942,90,c-t-ico,C,Challenger,c-r-ot,H,State House,42,15315
7230,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=415478&c-r-ot=H",c-t-id,415478,"YOUNG, YOLANDA",Yolanda Young,c-t-eid,47996304,"YOUNG, YOLANDA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MO,MO,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4129,22,c-t-ico,I,Incumbent,c-r-ot,H,State House,25,15314.04
7231,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357399&c-r-ot=S",c-t-id,357399,"GIRDLER, RICK",Rick Girdler,c-t-eid,39494718,"GIRDLER, RICK",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KY,KY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2865,15,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,21,15300
7232,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417709&c-r-ot=H",c-t-id,417709,"MAY-SEWARD, SARAH",Sarah May-Seward,c-t-eid,55492634,"MAY-SEWARD, SARAH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MI,MI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3766,51,c-t-ico,C,Challenger,c-r-ot,H,State House,305,15298.28
7233,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420005&c-r-ot=H",c-t-id,420005,"GORDON, CHRIS",Chris Gordon,c-t-eid,59984485,"GORDON, CHRIS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8685,39,c-t-ico,C,Challenger,c-r-ot,H,State House,103,15298.26
7234,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=415477&c-r-ot=H",c-t-id,415477,"RUSH, TONYA",Tonya Rush,c-t-eid,59842108,"RUSH, TONYA",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MO,MO,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4174,67,c-t-ico,O,Open,c-r-ot,H,State House,97,15295
7235,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=339109&c-r-ot=H",c-t-id,339109,"WINTRINGHAM, ROBIN",Robin Wintringham,c-t-eid,59506401,"WINTRINGHAM, ROBIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4772,63,c-t-ico,C,Challenger,c-r-ot,H,State House,234,15276.77
7236,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419037&c-r-ot=H",c-t-id,419037,"THAYER, PAMELA",Pamela Thayer,c-t-eid,59983243,"THAYER, PAMELA",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WY,WY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8885,15,c-t-ico,O,Open,c-r-ot,H,State House,21,15276
7237,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=380629&c-r-ot=H",c-t-id,380629,"WASHINGTON, KRISTEN",Kristen Washington,c-t-eid,59433650,"WASHINGTON, KRISTEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7375,2,c-t-ico,O,Open,c-r-ot,H,State House,155,15262.89
7238,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426593&c-r-ot=H",c-t-id,426593,"WALKER, CARLTON",Carlton Walker,c-t-eid,60419498,"WALKER, CARLTON",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SC,SC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6867,15,c-t-ico,C,Challenger,c-r-ot,H,State House,59,15227.98
7239,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426216&c-r-ot=H",c-t-id,426216,"MARSZALKOWSKI, ALEX D",Alex D Marszalkowski,c-t-eid,41677079,"MARSZALKOWSKI, ALEX D",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,RI,RI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6749,52,c-t-ico,I,Incumbent,c-r-ot,H,State House,22,15225
7240,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417505&c-r-ot=H",c-t-id,417505,"DECKER, JODI",Jodi Decker,c-t-eid,55492782,"DECKER, JODI",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MI,MI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3822,107,c-t-ico,O,Open,c-r-ot,H,State House,314,15220.77
7241,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=421027&c-r-ot=H",c-t-id,421027,"RAMSAMMY, ASHTON",Ashton Ramsammy,c-t-eid,59984846,"RAMSAMMY, ASHTON",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MN,MN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3955, 032A,c-t-ico,C,Challenger,c-r-ot,H,State House,6,15210.34
7242,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357329&c-r-ot=H",c-t-id,357329,"NUNNELLEY, KAITLYN",Kaitlyn Nunnelley,c-t-eid,59515560,"NUNNELLEY, KAITLYN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6083,90,c-t-ico,C,Challenger,c-r-ot,H,State House,23,15187.8
7243,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419909&c-r-ot=H",c-t-id,419909,"TUSLER, RON",Ron Tusler,c-t-eid,26246883,"TUSLER, RON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8649,3,c-t-ico,I,Incumbent,c-r-ot,H,State House,89,15174.52
